Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,pos_stat
1665255039.1380465,165,3939,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255040.0976927,166,3940,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255041.1130507,167,3941,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255042.1036632,168,3942,0,GPS1_Frame,42.338215166666664,-71.08648316666665,39.1,328116.87771079637,4689437.304672644,19,T,4
1665255043.102323,169,3943,0,GPS1_Frame,42.338215166666664,-71.08648316666665,39.1,328116.87771079637,4689437.304672644,19,T,4
1665255044.116413,170,3944,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255045.1156585,171,3945,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255046.103778,172,3946,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255047.1243174,173,3947,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255048.1057384,174,3948,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255049.1181371,175,3949,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255050.1084008,176,3950,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255051.106692,177,3951,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255052.1067698,178,3952,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255053.1366527,179,3953,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255054.142394,180,3954,0,GPS1_Frame,42.338215166666664,-71.08648316666665,39.1,328116.87771079637,4689437.304672644,19,T,4
1665255055.1270175,181,3955,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255056.1587756,182,3956,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255057.1133473,183,3957,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255058.1479099,184,3958,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255059.1142926,185,3959,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255060.138112,186,3900,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255061.129465,187,3901,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255062.1338334,188,3902,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255063.145713,189,3903,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255064.1306005,190,3904,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255065.1361375,191,3905,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255066.120615,192,3906,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255067.1456752,193,3907,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255068.1432436,194,3908,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255069.141085,195,3909,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255070.1036022,196,3910,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255071.1060834,197,3911,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255072.1072488,198,3912,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255073.1185663,199,3913,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255074.1062975,200,3914,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255075.1245902,201,3915,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255076.109061,202,3916,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255077.1010988,203,3917,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255078.1149611,204,3918,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255079.117069,205,3919,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255080.1286335,206,3920,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255081.1150517,207,3921,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255082.116688,208,3922,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255083.1149633,209,3923,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255084.0997384,210,3924,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255085.1272593,211,3925,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255086.126688,212,3926,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255087.1085064,213,3927,0,GPS1_Frame,42.338215166666664,-71.08648316666665,39.1,328116.87771079637,4689437.304672644,19,T,4
1665255088.0910416,214,3928,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255089.1081645,215,3929,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255090.1061175,216,3930,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255091.1248157,217,3931,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255092.1038053,218,3932,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255093.1418462,219,3933,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255094.130842,220,3934,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255095.1281703,221,3935,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255096.1201138,222,3936,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255097.12958,223,3937,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255098.1283484,224,3938,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255099.1526148,225,3939,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255100.1433535,226,3940,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255101.1425905,227,3941,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255102.1478357,228,3942,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255103.1461165,229,3943,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255104.1023014,230,3944,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255105.1172512,231,3945,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255106.097214,232,3946,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255107.1050694,233,3947,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255108.1226313,234,3948,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255109.1035686,235,3949,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255110.121416,236,3950,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255111.093714,237,3951,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255112.0960548,238,3952,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255113.1046011,239,3953,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255114.1234477,240,3954,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255115.1012506,241,3955,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255116.108277,242,3956,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255117.115825,243,3957,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255118.1000502,244,3958,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255119.1074576,245,3959,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255120.0995083,246,3900,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255121.1081939,247,3901,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255122.0987773,248,3902,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255123.1110477,249,3903,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255124.0942404,250,3904,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255125.113942,251,3905,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255126.1026814,252,3906,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255127.1113632,253,3907,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255128.1154306,254,3908,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255129.101527,255,3909,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255130.1175416,256,3910,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255131.139091,257,3911,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255132.0954711,258,3912,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255133.0977087,259,3913,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255134.110036,260,3914,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
1665255135.1122482,261,3915,0,GPS1_Frame,42.33821533333333,-71.08648316666665,39.1,328116.87816490966,4689437.323179708,19,T,4
