Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,pos_stat
1665257217.1563058,56,3777,0,GPS1_Frame,42.33846650000001,-71.08621016666666,39.3,328140.05292601686,4689464.661504166,19,T,5
1665257218.1360676,57,3778,0,GPS1_Frame,42.33847233333333,-71.08620366666666,39.3,328140.6043038927,4689465.296113692,19,T,5
1665257219.144467,58,3779,0,GPS1_Frame,42.33847866666667,-71.08619666666665,39.2,328141.19823505427,4689465.985233867,19,T,5
1665257220.1465256,59,3720,0,GPS1_Frame,42.33848366666666,-71.08619066666665,39.1,328141.70615125005,4689466.528318744,19,T,5
1665257221.127195,60,3721,0,GPS1_Frame,42.33848800000001,-71.086185,39.0,328142.1847903592,4689466.998049128,19,T,5
1665257222.144548,61,3722,0,GPS1_Frame,42.338493166666666,-71.086179,38.9,328142.69316045917,4689467.559641136,19,T,5
1665257223.1414537,62,3723,0,GPS1_Frame,42.338498333333334,-71.086173,38.8,328143.20153047924,4689468.121233184,19,T,5
1665257224.1358476,63,3724,0,GPS1_Frame,42.33850116666668,-71.08616733333334,38.9,328143.6760829595,4689468.424400087,19,T,5
1665257225.1473405,64,3725,0,GPS1_Frame,42.33850116666668,-71.08616233333335,38.9,328144.0879950119,4689468.414294368,19,T,5
1665257226.1426945,65,3726,0,GPS1_Frame,42.338498,-71.08615783333333,38.7,328144.4500890062,4689468.053565029,19,T,5
1665257227.147524,66,3727,0,GPS1_Frame,42.338493166666666,-71.08615216666666,38.7,328144.90375542187,4689467.505407086,19,T,5
1665257228.12367,67,3728,0,GPS1_Frame,42.338487666666666,-71.08614483333335,38.6,328145.49290978885,4689466.879852379,19,T,5
1665257229.119207,68,3729,0,GPS1_Frame,42.338483000000004,-71.08613716666666,38.6,328146.11179527926,4689466.346159339,19,T,5
1665257230.1152341,69,3730,0,GPS1_Frame,42.338477833333336,-71.08613,38.7,328146.6881275247,4689465.757955719,19,T,5
1665257231.1029673,70,3731,0,GPS1_Frame,42.33847216666666,-71.08612166666666,38.7,328147.3592106111,4689465.1118730055,19,T,5
1665257232.119789,71,3732,0,GPS1_Frame,42.338467666666666,-71.08611850000001,38.8,328147.6078293881,4689464.605782138,19,T,5
1665257233.0974202,72,3733,0,GPS1_Frame,42.33846216666667,-71.08612216666667,38.9,328147.29077717615,4689464.002459744,19,T,5
