Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,pos_stat
1665261496.1543157,1216,7396,0,GPS1_Frame,42.33896433333332,-71.08811116666668,21.1,327984.80137705593,4689523.786142026,19,T,5
1665261497.1511848,1217,7397,0,GPS1_Frame,42.33896133333332,-71.08810733333334,21.2,327985.1089934849,4689523.445259858,19,T,5
1665261498.1523032,1218,7398,0,GPS1_Frame,42.33895766666666,-71.08810366666665,21.3,327985.4010617514,4689523.030686608,19,T,5
1665261499.1570761,1219,7399,0,GPS1_Frame,42.33895416666665,-71.08810016666668,21.3,327985.6798542173,4689522.634957607,19,T,5
1665261500.1531982,1220,7400,0,GPS1_Frame,42.33894983333333,-71.08809733333332,21.3,327985.90145314025,4689522.148041966,19,T,5
1665261501.1479423,1221,7401,0,GPS1_Frame,42.338946166666666,-71.08809516666666,21.0,327986.0699487528,4689521.73650328,19,T,5
1665261502.185614,1222,7402,0,GPS1_Frame,42.338942499999995,-71.08809416666668,20.7,327986.1423322344,4689521.327324785,19,T,5
1665261503.1882064,1223,7403,0,GPS1_Frame,42.33893866666668,-71.08809383333333,20.3,327986.1593400249,4689520.9009879045,19,T,5
1665261504.1527607,1224,7404,0,GPS1_Frame,42.33893483333333,-71.088094,20.0,327986.13515689375,4689520.47566253,19,T,5
1665261505.1489165,1225,7405,0,GPS1_Frame,42.33893066666666,-71.08809450000001,19.7,327986.08260420174,4689520.013997363,19,T,5
1665261506.1474392,1226,7406,0,GPS1_Frame,42.33892566666667,-71.08809433333333,19.4,327986.08270039386,4689519.458448184,19,T,5
1665261507.1469703,1227,7407,0,GPS1_Frame,42.33892083333333,-71.08809500000001,19.2,327986.01459949976,4689518.923091916,19,T,5
1665261508.157179,1228,7408,0,GPS1_Frame,42.33891650000001,-71.088096,19.3,327985.92040138773,4689518.443931195,19,T,5
1665261509.1555452,1229,7409,0,GPS1_Frame,42.33891283333334,-71.08809800000002,19.6,327985.74563926295,4689518.04082176,19,T,5
1665261510.1494572,1230,7410,0,GPS1_Frame,42.33890866666667,-71.08809983333333,19.6,327985.58324402536,4689517.58185396,19,T,5
1665261511.1513088,1231,7411,0,GPS1_Frame,42.33890566666667,-71.08810183333334,19.6,327985.41029975336,4689517.252772803,19,T,5
1665261512.165523,1232,7412,0,GPS1_Frame,42.338905000000004,-71.0881025,19.6,327985.3535606029,4689517.1800932195,19,T,5
